Entity,Code,Year,Gas Production - TWh
Denmark,DNK,1981,0
Denmark,DNK,1982,0
Denmark,DNK,1983,0
Denmark,DNK,1984,2.4186
Denmark,DNK,1985,11.69685
Denmark,DNK,1986,19.838775
Denmark,DNK,1987,25.2858375
Denmark,DNK,1988,24.9730875
Denmark,DNK,1989,32.0256
Denmark,DNK,1990,32.703225
Denmark,DNK,1991,41.08823361111111
Denmark,DNK,1992,42.79899555555556
Denmark,DNK,1993,46.95290111111111
Denmark,DNK,1994,50.87366027777777
Denmark,DNK,1995,55.08505083333333
Denmark,DNK,1996,66.93522222222222
Denmark,DNK,1997,81.939125
Denmark,DNK,1998,78.86699805555556
Denmark,DNK,1999,80.85002416666667
Denmark,DNK,2000,84.99486305555556
Denmark,DNK,2001,87.38350055555556
Denmark,DNK,2002,88.42309583333332
Denmark,DNK,2003,83.76553777777778
Denmark,DNK,2004,98.75830833333332
Denmark,DNK,2005,109.13009388888888
Denmark,DNK,2006,108.42959027777778
Denmark,DNK,2007,96.15170555555557
Denmark,DNK,2008,104.9011561111111
Denmark,DNK,2009,87.56751916666666
Denmark,DNK,2010,85.35938777777778
Denmark,DNK,2011,68.57122944444444
Denmark,DNK,2012,59.911949444444446
Denmark,DNK,2013,49.73585416666667
Denmark,DNK,2014,48.006543333333326
Denmark,DNK,2015,47.9354525
Denmark,DNK,2016,47.00102638888888
Denmark,DNK,2017,50.50028638888889
Denmark,DNK,2018,42.927613888888885
Denmark,DNK,2019,32.02556777777777
Denmark,DNK,2020,13.796929722222222
Egypt,EGY,1970,0.818125
Egypt,EGY,1971,0.818125
Egypt,EGY,1972,0.683375
Egypt,EGY,1973,0.5486249999999999
Egypt,EGY,1974,0.5775
Egypt,EGY,1975,0.48125
Egypt,EGY,1976,3.6575
Egypt,EGY,1977,4.427499999999999
Egypt,EGY,1978,7.1225
Egypt,EGY,1979,10.78
Egypt,EGY,1980,20.9825
Egypt,EGY,1981,23.485
Egypt,EGY,1982,25.69875
Egypt,EGY,1983,30.12625
Egypt,EGY,1984,38.6925
Egypt,EGY,1985,47.45125
Egypt,EGY,1986,54.67
Egypt,EGY,1987,60.44499999999999
Egypt,EGY,1988,66.60499999999999
Egypt,EGY,1989,74.4975
Egypt,EGY,1990,77.67375000000001
Egypt,EGY,1991,87.395
Egypt,EGY,1992,94.5175
Egypt,EGY,1993,108.66625
Egypt,EGY,1994,116.4625
Egypt,EGY,1995,120.3125
Egypt,EGY,1996,128.0125
Egypt,EGY,1997,130.9
Egypt,EGY,1998,134.75
Egypt,EGY,1999,161.7
Egypt,EGY,2000,202.125
Egypt,EGY,2001,242.55
Egypt,EGY,2002,262.7625
Egypt,EGY,2003,289.7125
Egypt,EGY,2004,317.625
Egypt,EGY,2005,409.0625
Egypt,EGY,2006,526.4875
Egypt,EGY,2007,536.01625
Egypt,EGY,2008,567.58625
Egypt,EGY,2009,603.39125
Egypt,EGY,2010,590.2049999999999
Egypt,EGY,2011,591.4328083333334
Egypt,EGY,2012,585.9818147222222
Egypt,EGY,2013,539.6483688888889
Egypt,EGY,2014,469.6104875
Egypt,EGY,2015,425.90625
Egypt,EGY,2016,402.5175
Egypt,EGY,2017,488.12648666666666
Egypt,EGY,2018,585.5832658333334
Egypt,EGY,2019,649.3869669444445
Egypt,EGY,2020,584.6543211111111
Europe,,1970,1049.3088080555556
Europe,,1971,1281.8326163888887
Europe,,1972,1543.8270130555554
Europe,,1973,1736.8256644444446
Europe,,1974,1929.1466869444444
Europe,,1975,2006.3243319444443
Europe,,1976,2134.545276388889
Europe,,1977,2196.8155358333333
Europe,,1978,2246.972441944444
Europe,,1979,2321.841509444444
Europe,,1980,2285.5455997222225
Europe,,1981,2247.767598888889
Europe,,1982,2122.384868055555
Europe,,1983,2168.8894508333333
Europe,,1984,2201.5805966666667
Europe,,1985,2677.334068611111
Europe,,1986,2583.555363888889
Europe,,1987,2599.444615
Europe,,1988,2455.135587777778
Europe,,1989,2476.221824722222
Europe,,1990,2431.9616516666665
Europe,,1991,2513.859283055556
Europe,,1992,2478.820799166667
Europe,,1993,2578.5210819444446
Europe,,1994,2580.1137633333333
Europe,,1995,2662.659905277778
Europe,,1996,2999.393752777777
Europe,,1997,2955.277261111111
Europe,,1998,2944.975663888889
Europe,,1999,3025.497733333333
Europe,,2000,3099.250230555556
Europe,,2001,3138.9386194444446
Europe,,2002,3227.378580555556
Europe,,2003,3261.504355555556
Europe,,2004,3374.097275
Europe,,2005,3275.803947222222
Europe,,2006,3203.7170277777777
Europe,,2007,3062.6919944444444
Europe,,2008,3204.377325
Europe,,2009,3035.691552777778
Europe,,2010,3101.243930555556
Europe,,2011,2848.079633333333
Europe,,2012,2875.1141388888886
Europe,,2013,2800.2515055555555
Europe,,2014,2660.8081375
Europe,,2015,2608.4273638888885
Europe,,2016,2599.3404541666664
Europe,,2017,2626.812772777778
Europe,,2018,2514.218800277777
Europe,,2019,2352.054006388889
Europe,,2020,2185.693926388889
European Union,,1970,929.8413830555556
European Union,,1971,1088.028711388889
European Union,,1972,1266.7448955555556
European Union,,1973,1435.2010544444445
European Union,,1974,1567.4130019444442
European Union,,1975,1630.5304794444446
European Union,,1976,1734.6768563888888
European Union,,1977,1752.0059483333332
European Union,,1978,1703.9498877777778
European Union,,1979,1711.5575588888887
European Union,,1980,1649.6065611111112
European Union,,1981,1615.1256330555557
European Union,,1982,1492.9110608333333
European Union,,1983,1531.7122938888888
European Union,,1984,1551.0483813888889
European Union,,1985,1568.337648888889
European Union,,1986,1480.4048108333334
European Union,,1987,1491.4461122222222
European Union,,1988,1392.8855924999998
European Union,,1989,1435.4434519444444
European Union,,1990,1426.0217527777777
European Union,,1991,1493.6142730555557
European Union,,1992,1473.3147530555557
European Union,,1993,1504.7973480555556
European Union,,1994,1454.4899730555553
European Union,,1995,1474.7289533333333
European Union,,1996,1576.499459722222
European Union,,1997,1456.4752755555555
European Union,,1998,1391.1379902777778
European Union,,1999,1333.448175
European Union,,2000,1298.4620294444444
European Union,,2001,1324.551731666667
European Union,,2002,1306.9660872222223
European Union,,2003,1267.1528138888889
European Union,,2004,1375.5832130555557
European Union,,2005,1292.110078888889
European Union,,2006,1275.0154491666667
European Union,,2007,1200.6733822222222
European Union,,2008,1268.5030525
European Union,,2009,1176.4107505555555
European Union,,2010,1255.6502183333334
European Union,,2011,1174.5337844444446
European Union,,2012,1139.4166172222222
European Union,,2013,1139.2518455555555
European Union,,2014,999.2236136111112
European Union,,2015,842.7531466666666
European Union,,2016,823.4769111111111
European Union,,2017,767.7032733333333
European Union,,2018,688.1266591666666
European Union,,2019,610.6591105555555
European Union,,2020,478.0548675
Germany,DEU,1970,120.12975
Germany,DEU,1971,147.99725
Germany,DEU,1972,177.18574999999998
Germany,DEU,1973,198.3745
Germany,DEU,1974,206.037
Germany,DEU,1975,191.252
Germany,DEU,1976,197.20975
Germany,DEU,1977,196.066
Germany,DEU,1978,202.7125
Germany,DEU,1979,203.00475
Germany,DEU,1980,184.8155
Germany,DEU,1981,189.32575
Germany,DEU,1982,166.2025
Germany,DEU,1983,183.713
Germany,DEU,1984,180.5255
Germany,DEU,1985,171.077
Germany,DEU,1986,140.1515
Germany,DEU,1987,157.3055
Germany,DEU,1988,146.38425
Germany,DEU,1989,153.2025
Germany,DEU,1990,150.24625
Germany,DEU,1991,153.95282277777775
Germany,DEU,1992,156.159685
Germany,DEU,1993,155.40354888888888
Germany,DEU,1994,162.9209483333333
Germany,DEU,1995,168.1171858333333
Germany,DEU,1996,182.06174194444444
Germany,DEU,1997,178.96685944444442
Germany,DEU,1998,174.86965694444444
Germany,DEU,1999,186.78319638888888
Germany,DEU,2000,176.65448972222222
Germany,DEU,2001,178.33381527777777
Germany,DEU,2002,177.86782444444444
Germany,DEU,2003,185.15662444444445
Germany,DEU,2004,171.33516027777776
Germany,DEU,2005,165.4267483333333
Germany,DEU,2006,163.42210833333334
Germany,DEU,2007,149.69735916666667
Germany,DEU,2008,136.35067833333332
Germany,DEU,2009,127.46168305555555
Germany,DEU,2010,111.23992666666666
Germany,DEU,2011,104.6545088888889
Germany,DEU,2012,94.613725
Germany,DEU,2013,86.04125194444444
Germany,DEU,2014,80.82743
Germany,DEU,2015,75.24433222222223
Germany,DEU,2016,69.23041277777777
Germany,DEU,2017,63.76161444444445
Germany,DEU,2018,55.41774083333333
Germany,DEU,2019,53.30759361111112
Germany,DEU,2020,44.97251222222222
India,IND,1970,6.32846611111111
India,IND,1971,6.7062188888888885
India,IND,1972,7.355906388888889
India,IND,1973,7.336656388888889
India,IND,1974,8.303968888888889
India,IND,1975,10.6308125
India,IND,1976,12.914343888888888
India,IND,1977,13.792625
India,IND,1978,15.4048125
India,IND,1979,19.1585625
India,IND,1980,11.331031388888889
India,IND,1981,19.78178138888889
India,IND,1982,25.9345625
India,IND,1983,30.85775
India,IND,1984,35.34059388888888
India,IND,1985,43.22828138888889
India,IND,1986,60.40024388888889
India,IND,1987,69.57700750000001
India,IND,1988,81.504885
India,IND,1989,96.90459638888888
India,IND,1990,115.92735
India,IND,1991,129.1080175
India,IND,1992,144.346895
India,IND,1993,146.67085138888888
India,IND,1994,158.56918000000002
India,IND,1995,180.77829
India,IND,1996,197.31721638888888
India,IND,1997,214.5263313888889
India,IND,1998,235.42875138888888
India,IND,1999,241.233685
India,IND,2000,253.6269313888889
India,IND,2001,254.277485
India,IND,2002,265.544125
India,IND,2003,284.268985
India,IND,2004,281.377635
India,IND,2005,285.12137499999994
India,IND,2006,281.868125
India,IND,2007,289.645125
India,IND,2008,293.918625
India,IND,2009,361.49938777777777
India,IND,2010,474.29187722222224
India,IND,2011,429.3339436111111
India,IND,2012,372.6782280555555
India,IND,2013,310.6312811111111
India,IND,2014,293.5521822222222
India,IND,2015,281.4278108333333
India,IND,2016,265.8231588888889
India,IND,2017,276.93324333333334
India,IND,2018,274.9293025
India,IND,2019,269.0600513888889
India,IND,2020,237.6055636111111
Indonesia,IDN,1970,12.789
Indonesia,IDN,1971,15.225
Indonesia,IDN,1972,11.276649999999998
Indonesia,IDN,1973,17.4783
Indonesia,IDN,1974,18.0467
Indonesia,IDN,1975,23.6495
Indonesia,IDN,1976,23.8525
Indonesia,IDN,1977,57.449000000000005
Indonesia,IDN,1978,110.432
Indonesia,IDN,1979,160.167
Indonesia,IDN,1980,187.8765
Indonesia,IDN,1981,190.5155
Indonesia,IDN,1982,193.662
Indonesia,IDN,1983,220.9655
Indonesia,IDN,1984,297.9025
Indonesia,IDN,1985,327.845
Indonesia,IDN,1986,341.14149999999995
Indonesia,IDN,1987,364.4865
Indonesia,IDN,1988,398.083
Indonesia,IDN,1989,418.789
Indonesia,IDN,1990,445.39827083333336
Indonesia,IDN,1991,489.0921175
Indonesia,IDN,1992,518.3108308333333
Indonesia,IDN,1993,538.4756519444445
Indonesia,IDN,1994,613.5329105555556
Indonesia,IDN,1995,616.3042947222222
Indonesia,IDN,1996,649.3877955555555
Indonesia,IDN,1997,666.6897730555555
Indonesia,IDN,1998,655.5651419444443
Indonesia,IDN,1999,710.888343611111
Indonesia,IDN,2000,706.8442483333333
Indonesia,IDN,2001,686.2649733333333
Indonesia,IDN,2002,755.9024277777778
Indonesia,IDN,2003,791.5684575
Indonesia,IDN,2004,756.9468977777777
Indonesia,IDN,2005,762.6978049999999
Indonesia,IDN,2006,753.9709922222222
Indonesia,IDN,2007,725.7912877777777
Indonesia,IDN,2008,748.2994116666666
Indonesia,IDN,2009,780.4405711111111
Indonesia,IDN,2010,870.005153611111
Indonesia,IDN,2011,826.7904294444444
Indonesia,IDN,2012,782.9956997222222
Indonesia,IDN,2013,776.2365369444444
Indonesia,IDN,2014,763.9957758333333
Indonesia,IDN,2015,761.6220066666666
Indonesia,IDN,2016,750.799643611111
Indonesia,IDN,2017,727.0498825
Indonesia,IDN,2018,728.01675
Indonesia,IDN,2019,675.8343583333333
Indonesia,IDN,2020,631.5246533333333
Iran,IRN,1970,34.95453833333333
Iran,IRN,1971,84.54399722222222
Iran,IRN,1972,114.00434416666668
Iran,IRN,1973,125.98126805555556
Iran,IRN,1974,130.7200925
Iran,IRN,1975,136.17852638888888
Iran,IRN,1976,138.7376375
Iran,IRN,1977,140.88401166666665
Iran,IRN,1978,88.25415972222223
Iran,IRN,1979,85.00564916666666
Iran,IRN,1980,45.35404083333333
Iran,IRN,1981,49.280405555555554
Iran,IRN,1982,67.49102472222222
Iran,IRN,1983,77.13311
Iran,IRN,1984,89.78871555555556
Iran,IRN,1985,96.86438083333331
Iran,IRN,1986,93.05474722222222
Iran,IRN,1987,113.91766944444444
Iran,IRN,1988,123.67467666666668
Iran,IRN,1989,156.1683525
Iran,IRN,1990,247.1803725
Iran,IRN,1991,291.9968975
Iran,IRN,1992,309.0441780555555
Iran,IRN,1993,165.1316575
Iran,IRN,1994,262.31456833333334
Iran,IRN,1995,318.6799669444444
Iran,IRN,1996,374.7938452777777
Iran,IRN,1997,393.79935777777774
Iran,IRN,1998,444.717825
Iran,IRN,1999,529.8002738888889
Iran,IRN,2000,563.3661038888889
Iran,IRN,2001,626.05238
Iran,IRN,2002,744.4714288888888
Iran,IRN,2003,780.8762366666666
Iran,IRN,2004,910.4012833333333
Iran,IRN,2005,966.1252719444444
Iran,IRN,2006,1052.7727575
Iran,IRN,2007,1180.1442494444443
Iran,IRN,2008,1235.6742380555554
Iran,IRN,2009,1357.3560619444445
Iran,IRN,2010,1439.1015925000002
Iran,IRN,2011,1509.8625880555553
Iran,IRN,2012,1569.3575875
Iran,IRN,2013,1575.2805469444445
Iran,IRN,2014,1754.506033611111
Iran,IRN,2015,1835.478963055556
Iran,IRN,2016,1993.4191975
Iran,IRN,2017,2138.0383641666667
Iran,IRN,2018,2320.145868055555
Iran,IRN,2019,2414.215095
Iran,IRN,2020,2507.862327777778
Iraq,IRQ,1970,7.409999999999999
Iraq,IRQ,1971,8.787500000000001
Iraq,IRQ,1972,8.882499999999999
Iraq,IRQ,1973,8.645
Iraq,IRQ,1974,7.942
Iraq,IRQ,1975,12.3025
Iraq,IRQ,1976,17.1475
Iraq,IRQ,1977,11.191
Iraq,IRQ,1978,11.5995
Iraq,IRQ,1979,16.6345
Iraq,IRQ,1980,12.1695
Iraq,IRQ,1981,5.89
Iraq,IRQ,1982,6.46
Iraq,IRQ,1983,4.465000000000001
Iraq,IRQ,1984,5.605
Iraq,IRQ,1985,8.075
Iraq,IRQ,1986,14.725
Iraq,IRQ,1987,35.625
Iraq,IRQ,1988,53.2
Iraq,IRQ,1989,61.275
Iraq,IRQ,1990,37.81
Iraq,IRQ,1991,16.529999999999998
Iraq,IRQ,1992,21.565
Iraq,IRQ,1993,24.225
Iraq,IRQ,1994,30.115
Iraq,IRQ,1995,30.115
Iraq,IRQ,1996,30.78
Iraq,IRQ,1997,28.975
Iraq,IRQ,1998,28.025
Iraq,IRQ,1999,30.21
Iraq,IRQ,2000,29.925
Iraq,IRQ,2001,26.22
Iraq,IRQ,2002,22.42
Iraq,IRQ,2003,14.82
Iraq,IRQ,2004,9.5
Iraq,IRQ,2005,13.775
Iraq,IRQ,2006,13.775
Iraq,IRQ,2007,45.42957
Iraq,IRQ,2008,64.57625
Iraq,IRQ,2009,68.5273
Iraq,IRQ,2010,71.3526
Iraq,IRQ,2011,63.0192
Iraq,IRQ,2012,63.41345
Iraq,IRQ,2013,70.72655
Iraq,IRQ,2014,75.30834305555557
Iraq,IRQ,2015,73.01096749999999
Iraq,IRQ,2016,98.95578111111112
Iraq,IRQ,2017,101.17798388888887
Iraq,IRQ,2018,105.73735555555557
Iraq,IRQ,2019,109.66853833333332
Iraq,IRQ,2020,104.9248186111111
Italy,ITA,1970,125.8155
Italy,ITA,1971,128.202
Italy,ITA,1972,135.87325
Italy,ITA,1973,146.7525
Italy,ITA,1974,146.4845
Italy,ITA,1975,139.61825
Italy,ITA,1976,150.02874999999997
Italy,ITA,1977,131.612
Italy,ITA,1978,131.45499999999998
Italy,ITA,1979,128.2585
Italy,ITA,1980,119.35625
Italy,ITA,1981,133.75875
Italy,ITA,1982,137.34075
Italy,ITA,1983,123.1495
Italy,ITA,1984,130.33925
Italy,ITA,1985,134.19225
Italy,ITA,1986,150.37625
Italy,ITA,1987,154.11825
Italy,ITA,1988,156.64075
Italy,ITA,1989,160.11275
Italy,ITA,1990,163.166
Italy,ITA,1991,164.11075
Italy,ITA,1992,171.35075
Italy,ITA,1993,182.3775
Italy,ITA,1994,192.42625
Italy,ITA,1995,190.112
Italy,ITA,1996,190.30875
Italy,ITA,1997,184.85885
Italy,ITA,1998,182.38166
Italy,ITA,1999,167.68133999999998
Italy,ITA,2000,159.58686
Italy,ITA,2001,146.24724999999998
Italy,ITA,2002,140.30432
Italy,ITA,2003,133.22165
Italy,ITA,2004,124.35959
Italy,ITA,2005,115.82317
Italy,ITA,2006,105.34454
Italy,ITA,2007,93.12674694444443
Italy,ITA,2008,88.15177944444444
Italy,ITA,2009,76.3239486111111
Italy,ITA,2010,80.06565055555555
Italy,ITA,2011,80.47827222222222
Italy,ITA,2012,81.95804083333333
Italy,ITA,2013,73.67495027777777
Italy,ITA,2014,68.0955625
Italy,ITA,2015,64.49687833333333
Italy,ITA,2016,55.0976325
Italy,ITA,2017,52.73058555555556
Italy,ITA,2018,51.89196916666667
Italy,ITA,2019,46.212474444444446
Italy,ITA,2020,38.7569325
Kazakhstan,KAZ,1985,38.67877583333333
Kazakhstan,KAZ,1986,41.28760805555556
Kazakhstan,KAZ,1987,44.7400575
Kazakhstan,KAZ,1988,50.57448416666666
Kazakhstan,KAZ,1989,47.56865555555556
Kazakhstan,KAZ,1990,50.42915527777778
Kazakhstan,KAZ,1991,55.89919611111111
Kazakhstan,KAZ,1992,57.51199333333333
Kazakhstan,KAZ,1993,47.39426083333333
Kazakhstan,KAZ,1994,31.81570333333333
Kazakhstan,KAZ,1995,41.93839833333333
Kazakhstan,KAZ,1996,46.25006111111111
Kazakhstan,KAZ,1997,57.52262722222222
Kazakhstan,KAZ,1998,56.34369027777778
Kazakhstan,KAZ,1999,70.5086575
Kazakhstan,KAZ,2000,81.82305027777778
Kazakhstan,KAZ,2001,82.30440805555556
Kazakhstan,KAZ,2002,100.02249166666668
Kazakhstan,KAZ,2003,117.65904944444443
Kazakhstan,KAZ,2004,156.6866147222222
Kazakhstan,KAZ,2005,192.26267972222223
Kazakhstan,KAZ,2006,201.1989430555556
Kazakhstan,KAZ,2007,229.1533955555556
Kazakhstan,KAZ,2008,255.0977536111111
Kazakhstan,KAZ,2009,264.8561033333333
Kazakhstan,KAZ,2010,277.6878433333333
Kazakhstan,KAZ,2011,293.25936
Kazakhstan,KAZ,2012,296.78291194444444
Kazakhstan,KAZ,2013,311.27712861111115
Kazakhstan,KAZ,2014,317.1075436111111
Kazakhstan,KAZ,2015,318.9301375
Kazakhstan,KAZ,2016,320.95624805555553
Kazakhstan,KAZ,2017,344.57652083333335
Kazakhstan,KAZ,2018,341.28646694444444
Kazakhstan,KAZ,2019,340.41996666666665
Kazakhstan,KAZ,2020,316.9185108333333
Kuwait,KWT,1970,19.3515
Kuwait,KWT,1971,19.988
Kuwait,KWT,1972,23.6265
Kuwait,KWT,1973,26.467
Kuwait,KWT,1974,27.8445
Kuwait,KWT,1975,30.514
Kuwait,KWT,1976,36.708000000000006
Kuwait,KWT,1977,40.0235
Kuwait,KWT,1978,44.8495
Kuwait,KWT,1979,59.3845
Kuwait,KWT,1980,38.6745
Kuwait,KWT,1981,44.498
Kuwait,KWT,1982,34.912499999999994
Kuwait,KWT,1983,38.3325
Kuwait,KWT,1984,41.572
Kuwait,KWT,1985,39.9
Kuwait,KWT,1986,54.435
Kuwait,KWT,1987,45.41
Kuwait,KWT,1988,64.98
Kuwait,KWT,1989,77.52
Kuwait,KWT,1990,39.805
Kuwait,KWT,1991,4.75
Kuwait,KWT,1992,24.89
Kuwait,KWT,1993,51.49
Kuwait,KWT,1994,56.715
Kuwait,KWT,1995,88.141
Kuwait,KWT,1996,88.36899999999999
Kuwait,KWT,1997,88.065
Kuwait,KWT,1998,90.1645
Kuwait,KWT,1999,82.536
Kuwait,KWT,2000,91.2
Kuwait,KWT,2001,90.25
Kuwait,KWT,2002,82.74499999999999
Kuwait,KWT,2003,95
Kuwait,KWT,2004,103.55
Kuwait,KWT,2005,116.85
Kuwait,KWT,2006,117.895
Kuwait,KWT,2007,106.97
Kuwait,KWT,2008,120.65
Kuwait,KWT,2009,109.1455
Kuwait,KWT,2010,111.4635
Kuwait,KWT,2011,128.5635
Kuwait,KWT,2012,147.39249999999998
Kuwait,KWT,2013,154.95638611111113
Kuwait,KWT,2014,142.77337277777778
Kuwait,KWT,2015,160.6355
Kuwait,KWT,2016,164.2645
Kuwait,KWT,2017,162.4664025
Kuwait,KWT,2018,168.50891277777777
Kuwait,KWT,2019,179.24573722222223
Kuwait,KWT,2020,149.70469833333334
Libya,LBY,1970,2.793
Libya,LBY,1971,6.725999999999999
Libya,LBY,1972,26.904
Libya,LBY,1973,43.0445
Libya,LBY,1974,38.7125
Libya,LBY,1975,44.0325
Libya,LBY,1976,45.4005
Libya,LBY,1977,47.9845
Libya,LBY,1978,48.6495
Libya,LBY,1979,64.4575
Libya,LBY,1980,49.115
Libya,LBY,1981,29.925
Libya,LBY,1982,31.825
Libya,LBY,1983,35.245
Libya,LBY,1984,43.7
Libya,LBY,1985,49.4
Libya,LBY,1986,53.2
Libya,LBY,1987,47.5
Libya,LBY,1988,52.24999999999999
Libya,LBY,1989,64.6
Libya,LBY,1990,58.9
Libya,LBY,1991,62.13
Libya,LBY,1992,64.315
Libya,LBY,1993,60.42
Libya,LBY,1994,60.705
Libya,LBY,1995,60.23
Libya,LBY,1996,60.99
Libya,LBY,1997,62.415
Libya,LBY,1998,60.42
Libya,LBY,1999,49.4
Libya,LBY,2000,55.86
Libya,LBY,2001,58.71
Libya,LBY,2002,56.05
Libya,LBY,2003,52.24999999999999
Libya,LBY,2004,76.57000000000001
Libya,LBY,2005,107.35
Libya,LBY,2006,125.3525
Libya,LBY,2007,145.16
Libya,LBY,2008,151.05
Libya,LBY,2009,151.05
Libya,LBY,2010,159.73299999999998
Libya,LBY,2011,74.6225
Libya,LBY,2012,115.9
Libya,LBY,2013,121.6
Libya,LBY,2014,156.97175
Libya,LBY,2015,147.1835
Libya,LBY,2016,147.9195
Libya,LBY,2017,135.938
Libya,LBY,2018,131.85975
Libya,LBY,2019,145.04339694444445
Libya,LBY,2020,133.05995222222222
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0.8287491666666666
Malaysia,MYS,1972,1.1605094444444444
Malaysia,MYS,1973,1.1605094444444444
Malaysia,MYS,1974,2.4192625
Malaysia,MYS,1975,2.9162630555555555
Malaysia,MYS,1976,3.4717677777777776
Malaysia,MYS,1977,3.1767572222222222
Malaysia,MYS,1978,23.655594444444443
Malaysia,MYS,1979,29.35411611111111
Malaysia,MYS,1980,26.109350000000003
Malaysia,MYS,1981,21.99233
Malaysia,MYS,1982,27.66777
Malaysia,MYS,1983,66.72131
Malaysia,MYS,1984,101.35545
Malaysia,MYS,1985,111.98527
Malaysia,MYS,1986,150.6085
Malaysia,MYS,1987,162.84326
Malaysia,MYS,1988,168.11165
Malaysia,MYS,1989,181.95135
Malaysia,MYS,1990,180.11381
Malaysia,MYS,1991,213.8757
Malaysia,MYS,1992,223.90076
Malaysia,MYS,1993,241.24109
Malaysia,MYS,1994,255.52273
Malaysia,MYS,1995,282.88812
Malaysia,MYS,1996,361.4604
Malaysia,MYS,1997,413.08597
Malaysia,MYS,1998,412.26024
Malaysia,MYS,1999,422.27367
Malaysia,MYS,2000,496.82197
Malaysia,MYS,2001,490.23939
Malaysia,MYS,2002,505.88174
Malaysia,MYS,2003,527.22279
Malaysia,MYS,2004,601.42219
Malaysia,MYS,2005,676.9997963888889
Malaysia,MYS,2006,674.6589086111111
Malaysia,MYS,2007,676.2869833333333
Malaysia,MYS,2008,692.0507488888888
Malaysia,MYS,2009,661.6568988888888
Malaysia,MYS,2010,650.8205866666667
Malaysia,MYS,2011,669.5116711111111
Malaysia,MYS,2012,692.5072088888888
Malaysia,MYS,2013,725.8860058333333
Malaysia,MYS,2014,721.7410783333333
Malaysia,MYS,2015,768.4600963888889
Malaysia,MYS,2016,766.9548105555556
Malaysia,MYS,2017,784.6563127777778
Malaysia,MYS,2018,772.2798736111112
Malaysia,MYS,2019,792.6473352777778
Malaysia,MYS,2020,731.9447847222222
Mexico,MEX,1970,110.3030725
Mexico,MEX,1971,109.18173083333332
Mexico,MEX,1972,113.48022666666668
Mexico,MEX,1973,123.30594
Mexico,MEX,1974,129.26203027777777
Mexico,MEX,1975,131.3903411111111
Mexico,MEX,1976,128.85492722222222
Mexico,MEX,1977,136.65276277777778
Mexico,MEX,1978,171.05864555555556
Mexico,MEX,1979,207.65465444444445
Mexico,MEX,1980,251.1524158333333
Mexico,MEX,1981,270.5790727777777
Mexico,MEX,1982,288.52311111111106
Mexico,MEX,1983,290.9616630555555
Mexico,MEX,1984,286.193615
Mexico,MEX,1985,277.63767527777776
Mexico,MEX,1986,246.6160911111111
Mexico,MEX,1987,250.6710136111111
Mexico,MEX,1988,253.93228638888888
Mexico,MEX,1989,243.7647922222222
Mexico,MEX,1990,263.86139694444444
Mexico,MEX,1991,267.5909672222222
Mexico,MEX,1992,259.37532166666665
Mexico,MEX,1993,277.7821
Mexico,MEX,1994,292.23009722222224
Mexico,MEX,1995,291.8625122222222
Mexico,MEX,1996,308.05027027777777
Mexico,MEX,1997,311.0647225
Mexico,MEX,1998,329.34113138888887
Mexico,MEX,1999,342.3526836111112
Mexico,MEX,2000,333.78669194444444
Mexico,MEX,2001,331.4070427777778
Mexico,MEX,2002,337.2773055555556
Mexico,MEX,2003,348.4040808333333
Mexico,MEX,2004,370.27044916666665
Mexico,MEX,2005,443.1189113888889
Mexico,MEX,2006,484.5220025
Mexico,MEX,2007,468.5857430555556
Mexico,MEX,2008,472.30578388888887
Mexico,MEX,2009,525.8305111111112
Mexico,MEX,2010,511.77817805555554
Mexico,MEX,2011,520.9899083333333
Mexico,MEX,2012,508.50187
Mexico,MEX,2013,524.8803919444445
Mexico,MEX,2014,512.9980325
Mexico,MEX,2015,479.46947527777775
Mexico,MEX,2016,436.5142402777778
Mexico,MEX,2017,382.68443722222224
Mexico,MEX,2018,351.91027777777776
Mexico,MEX,2019,312.9488888888889
Mexico,MEX,2020,300.71772194444446
Middle East,,1970,103.3942722222222
Middle East,,1971,161.5668711111111
Middle East,,1972,200.03491416666665
Middle East,,1973,228.75679888888888
Middle East,,1974,239.83973916666665
Middle East,,1975,263.99537305555555
Middle East,,1976,274.3020805555556
Middle East,,1977,310.9292008333333
Middle East,,1978,300.7024030555556
Middle East,,1979,367.91791277777776
Middle East,,1980,342.3703533333333
Middle East,,1981,369.2929283333333
Middle East,,1982,413.03800722222223
Middle East,,1983,416.3393725
Middle East,,1984,531.9690277777778
Middle East,,1985,574.7160325
Middle East,,1986,687.6163636111111
Middle East,,1987,750.6576102777778
Middle East,,1988,835.0479486111111
Middle East,,1989,937.2528744444444
Middle East,,1990,1007.2126641666666
Middle East,,1991,1061.32001
Middle East,,1992,1132.8774425
Middle East,,1993,1050.4084799999998
Middle East,,1994,1221.1333308333333
Middle East,,1995,1385.328016388889
Middle East,,1996,1491.4187147222224
Middle East,,1997,1605.610413333333
Middle East,,1998,1724.615063888889
Middle East,,1999,1868.7355438888887
Middle East,,2000,2040.662902222222
Middle East,,2001,2222.9061075
Middle East,,2002,2445.0650841666666
Middle East,,2003,2573.981424444444
Middle East,,2004,2856.549002777778
Middle East,,2005,3099.0263888888885
Middle East,,2006,3316.3898694444447
Middle East,,2007,3626.773911111111
Middle East,,2008,3923.415791666667
