Entity,Code,Year,Oil Production - TWh
Egypt,EGY,2005,385.7354831472
Egypt,EGY,2006,385.67053169060006
Egypt,EGY,2007,393.2103000000001
Egypt,EGY,2008,403.0303377538
Egypt,EGY,2009,410.0738
Egypt,EGY,2010,407.3989
Egypt,EGY,2011,402.38626986570006
Egypt,EGY,2012,403.8643936708
Egypt,EGY,2013,399.61904580850006
Egypt,EGY,2014,408.68049448270006
Egypt,EGY,2015,412.06253
Egypt,EGY,2016,393.50105
Egypt,EGY,2017,374.23014
Egypt,EGY,2018,381.97572
Egypt,EGY,2019,369.97356
Egypt,EGY,2020,348.9210608833
Equatorial Guinea,GNQ,1992,1.15510990562
Equatorial Guinea,GNQ,1993,2.87988466967
Equatorial Guinea,GNQ,1994,2.87988466967
Equatorial Guinea,GNQ,1995,4.031838530560001
Equatorial Guinea,GNQ,1996,9.81843419777
Equatorial Guinea,GNQ,1997,34.55861601278
Equatorial Guinea,GNQ,1998,47.80608547698
Equatorial Guinea,GNQ,1999,57.59769334688
Equatorial Guinea,GNQ,2000,66.25600878411001
Equatorial Guinea,GNQ,2001,108.79906355117
Equatorial Guinea,GNQ,2002,129.11416718150002
Equatorial Guinea,GNQ,2003,147.95904015980005
Equatorial Guinea,GNQ,2004,192.6125850723
Equatorial Guinea,GNQ,2005,203.1589281887
Equatorial Guinea,GNQ,2006,200.56953473990004
Equatorial Guinea,GNQ,2007,206.197162298
Equatorial Guinea,GNQ,2008,204.4630263725
Equatorial Guinea,GNQ,2009,181.9101186262
Equatorial Guinea,GNQ,2010,168.11338054400002
Equatorial Guinea,GNQ,2011,164.84420894320002
Equatorial Guinea,GNQ,2012,176.35040910510003
Equatorial Guinea,GNQ,2013,153.9201281951
Equatorial Guinea,GNQ,2014,154.4375773657
Equatorial Guinea,GNQ,2015,140.7707959273
Equatorial Guinea,GNQ,2016,120.3029812209
Equatorial Guinea,GNQ,2017,104.27126556630002
Equatorial Guinea,GNQ,2018,94.4700191013
Equatorial Guinea,GNQ,2019,86.00617295294
Equatorial Guinea,GNQ,2020,87.10810831212001
Europe,,1965,453.63978
Europe,,1966,460.85038
Europe,,1967,475.85308
Europe,,1968,482.86597
Europe,,1969,488.97172
Europe,,1970,488.33207
Europe,,1971,484.0729401225
Europe,,1972,501.8046828897
Europe,,1973,504.69190086750007
Europe,,1974,507.4558718974001
Europe,,1975,608.6303303713
Europe,,1976,778.1524246707
Europe,,1977,1079.1360184791
Europe,,1978,1296.867241767
Europe,,1979,1596.68703799
Europe,,1980,1667.484061719
Europe,,1981,1757.599046939
Europe,,1982,1955.751880123
Europe,,1983,2194.7798974230004
Europe,,1984,2380.0263381070004
Europe,,1985,2527.253888948
Europe,,1986,2571.8604236560004
Europe,,1987,2618.4284439260005
Europe,,1988,2593.9854019470004
Europe,,1989,2527.885561931
Europe,,1990,2595.159837726
Europe,,1991,2724.631486103
Europe,,1992,2900.3769936710005
Europe,,1993,3035.572565192
Europe,,1994,3524.7891734500004
Europe,,1995,3665.564016501
Europe,,1996,3851.3584732520007
Europe,,1997,3851.19667204
Europe,,1998,3818.038768645
Europe,,1999,3878.548691029001
Europe,,2000,3902.602779288
Europe,,2001,3794.650108281
Europe,,2002,3771.054953778
Europe,,2003,3609.502423742
Europe,,2004,3453.300124016
Europe,,2005,3177.9885989530007
Europe,,2006,2938.489436397
Europe,,2007,2795.347947659
Europe,,2008,2661.589835997
Europe,,2009,2513.466614662
Europe,,2010,2325.5661626210003
Europe,,2011,2122.002103266
Europe,,2012,1949.956291756
Europe,,2013,1849.279332467
Europe,,2014,1858.033380005
Europe,,2015,1937.772366486
Europe,,2016,1952.313100789
Europe,,2017,1919.237685495
Europe,,2018,1899.605175535
Europe,,2019,1840.14516652
Europe,,2020,1943.03048487
European Union,,1965,401.09544
European Union,,1966,399.86266
European Union,,1967,403.54937
European Union,,1968,403.3284
European Union,,1969,399.2695300000001
European Union,,1970,394.55938
European Union,,1971,383.52251
European Union,,1972,377.20428350530005
European Union,,1973,377.8377070359
European Union,,1974,383.3650779464
European Union,,1975,382.5129670359
European Union,,1976,379.6783368943
European Union,,1977,371.6054399646
European Union,,1978,361.8192220182
European Union,,1979,348.4447220182
European Union,,1980,340.66818039960003
European Union,,1981,341.9914849469
European Union,,1982,370.73969590290005
European Union,,1983,404.1711168943
European Union,,1984,407.48801161860007
European Union,,1985,420.3884299039
European Union,,1986,431.0559658776
European Union,,1987,440.7658668336
European Union,,1988,448.3371366262001
European Union,,1989,438.1712279059001
European Union,,1990,443.039368781
European Union,,1991,433.8791677997
European Union,,1992,430.1800825493
European Union,,1993,426.8432818007
European Union,,1994,447.71259481030006
European Union,,1995,437.9751637835
European Union,,1996,436.2174810622
European Union,,1997,441.4210426510001
European Union,,1998,436.3695886692
European Union,,1999,451.8087645463
European Union,,2000,482.1989979899001
European Union,,2001,468.3669825124
European Union,,2002,506.7556094775
European Union,,2003,503.3550565579
European Union,,2004,505.17126190440007
European Union,,2005,490.1378601
European Union,,2006,455.00807276
European Union,,2007,433.0936869037
European Union,,2008,402.5454589797001
European Union,,2009,368.293976334
European Union,,2010,354.4261682522
European Union,,2011,339.9092751003
European Union,,2012,325.50151565870004
European Union,,2013,318.1487800789
European Union,,2014,313.7751138909
European Union,,2015,304.0013459758
European Union,,2016,268.0054345057
European Union,,2017,263.83573269910005
European Union,,2018,254.541540627
European Union,,2019,235.2928356697
European Union,,2020,224.4630948067
Gabon,GAB,1965,14.71195
Gabon,GAB,1966,16.82861
Gabon,GAB,1967,40.06535
Gabon,GAB,1968,53.97483
Gabon,GAB,1969,58.46401000000001
Gabon,GAB,1970,63.06949
Gabon,GAB,1971,67.39585000000001
Gabon,GAB,1972,73.30389000000001
Gabon,GAB,1973,88.35311000000002
Gabon,GAB,1974,118.64926
Gabon,GAB,1975,131.59345
Gabon,GAB,1976,131.69812000000002
Gabon,GAB,1977,131.03521
Gabon,GAB,1978,123.278
Gabon,GAB,1979,113.95074
Gabon,GAB,1980,103.44885
Gabon,GAB,1981,88.99276
Gabon,GAB,1982,90.62096
Gabon,GAB,1983,91.51647
Gabon,GAB,1984,101.5299
Gabon,GAB,1985,100.32038
Gabon,GAB,1986,96.47085
Gabon,GAB,1987,89.88827
Gabon,GAB,1988,103.41396
Gabon,GAB,1989,118.94001000000002
Gabon,GAB,1990,156.92359000000002
Gabon,GAB,1991,171.05404
Gabon,GAB,1992,168.07676
Gabon,GAB,1993,177.04349000000002
Gabon,GAB,1994,195.81431
Gabon,GAB,1995,206.50228
Gabon,GAB,1996,212.2475
Gabon,GAB,1997,211.59622
Gabon,GAB,1998,195.94224
Gabon,GAB,1999,197.41925000000003
Gabon,GAB,2000,160.7135540475
Gabon,GAB,2001,152.1445827242
Gabon,GAB,2002,148.66035567620003
Gabon,GAB,2003,159.1130369365
Gabon,GAB,2004,158.9666675715
Gabon,GAB,2005,156.98190944910002
Gabon,GAB,2006,140.4957082809
Gabon,GAB,2007,142.5953616156
Gabon,GAB,2008,139.50262572100002
Gabon,GAB,2009,139.9499621573
Gabon,GAB,2010,135.4173892317
Gabon,GAB,2011,137.2100240572
Gabon,GAB,2012,128.773482032
Gabon,GAB,2013,123.92524683230002
Gabon,GAB,2014,122.4734855623
Gabon,GAB,2015,124.0036419874
Gabon,GAB,2016,128.4875749966
Gabon,GAB,2017,121.98627450800002
Gabon,GAB,2018,112.33554618953
Gabon,GAB,2019,126.4954450824
Gabon,GAB,2020,120.5351655647
India,IND,1965,35.14586
India,IND,1966,54.044610000000006
India,IND,1967,65.90721
India,IND,1968,68.07039
India,IND,1969,78.18849
India,IND,1970,79.18867
India,IND,1971,83.56155
India,IND,1972,85.74799
India,IND,1973,83.71274000000001
India,IND,1974,87.10870000000001
India,IND,1975,96.33129
India,IND,1976,100.70417000000002
India,IND,1977,118.45155
India,IND,1978,131.08173000000002
India,IND,1979,149.31757000000002
India,IND,1980,109.31037
India,IND,1981,174.15925
India,IND,1982,231.21603
India,IND,1983,294.89028
India,IND,1984,327.89622
India,IND,1985,351.24926000000005
India,IND,1986,367.76386
India,IND,1987,356.85492000000005
India,IND,1988,375.4861800000001
India,IND,1989,400.64187
India,IND,1990,397.40873
India,IND,1991,374.2534
India,IND,1992,339.43318000000005
India,IND,1993,324.18625000000003
India,IND,1994,376.55614
India,IND,1995,426.20461
India,IND,1996,404.724
India,IND,1997,413.85355
India,IND,1998,403.50285
India,IND,1999,402.56082
India,IND,2000,397.32732
India,IND,2001,397.47851
India,IND,2002,409.86446
India,IND,2003,411.56244
India,IND,2004,422.57605000000007
India,IND,2005,406.17775
India,IND,2006,419.20335000000006
India,IND,2007,423.80883000000006
India,IND,2008,439.53259
India,IND,2009,441.915577
India,IND,2010,479.97018141
India,IND,2011,498.69799367
India,IND,2012,494.84043897
India,IND,2013,493.9333106
India,IND,2014,484.2786908719
India,IND,2015,478.8304269888
India,IND,2016,467.7918370281
India,IND,2017,470.29050310240007
India,IND,2018,459.93916694140006
India,IND,2019,437.4910111866001
India,IND,2020,408.7676367934
Indonesia,IDN,1965,285.3451867273
Indonesia,IDN,1966,278.29962654540003
Indonesia,IDN,1967,299.4363070911
Indonesia,IDN,1968,352.6544149754
Indonesia,IDN,1969,376.9374688594
Indonesia,IDN,1970,501.4090318016
Indonesia,IDN,1971,523.7199722807001
Indonesia,IDN,1972,636.4264149754
Indonesia,IDN,1973,785.5799584792001
Indonesia,IDN,1974,807.3037689916
Indonesia,IDN,1975,766.7917980329001
Indonesia,IDN,1976,885.3470529755001
Indonesia,IDN,1977,987.8129775924
Indonesia,IDN,1978,954.8769408704
Indonesia,IDN,1979,925.1074920549
Indonesia,IDN,1980,919.1779346941
Indonesia,IDN,1981,929.9591431019
Indonesia,IDN,1982,774.3696894823
Indonesia,IDN,1983,822.0524749088
Indonesia,IDN,1984,870.9994935540001
Indonesia,IDN,1985,771.5318943525001
Indonesia,IDN,1986,818.3999188461001
Indonesia,IDN,1987,812.0570251214
Indonesia,IDN,1988,782.5797545862
Indonesia,IDN,1989,833.0606903333
Indonesia,IDN,1990,865.6618941218002
Indonesia,IDN,1991,942.0945131219
Indonesia,IDN,1992,892.3740540034
Indonesia,IDN,1993,893.7774584312001
Indonesia,IDN,1994,894.8167123237001
Indonesia,IDN,1995,889.1665645499002
Indonesia,IDN,1996,892.3267518859
Indonesia,IDN,1997,880.5205351726001
Indonesia,IDN,1998,862.9520529498002
Indonesia,IDN,1999,797.8668013408001
Indonesia,IDN,2000,835.1532960042999
Indonesia,IDN,2001,792.8738390484001
Indonesia,IDN,2002,736.5128467095001
Indonesia,IDN,2003,670.4388671615001
Indonesia,IDN,2004,646.0476448572
Indonesia,IDN,2005,624.7098149716
Indonesia,IDN,2006,584.1273645847001
Indonesia,IDN,2007,556.3171963995001
Indonesia,IDN,2008,574.8375598138
Indonesia,IDN,2009,562.9780845622
Indonesia,IDN,2010,565.4800749557
Indonesia,IDN,2011,538.5467983035
Indonesia,IDN,2012,518.5684404044
Indonesia,IDN,2013,497.0891337785
Indonesia,IDN,2014,476.40905738350006
Indonesia,IDN,2015,471.9417234081
Indonesia,IDN,2016,497.3716255481
Indonesia,IDN,2017,476.46135923800006
Indonesia,IDN,2018,459.6636759666
Indonesia,IDN,2019,444.0195357607
Indonesia,IDN,2020,423.29948949800007
Iran,IRN,1965,1112.5500823933
Iran,IRN,1966,1243.163928073
Iran,IRN,1967,1517.8028634870002
Iran,IRN,1968,1660.533956274
Iran,IRN,1969,1968.537253169
Iran,IRN,1970,2239.786362245
Iran,IRN,1971,2659.6022050320003
Iran,IRN,1972,2950.658291513
Iran,IRN,1973,3435.235468312
Iran,IRN,1974,3526.1834104140007
Iran,IRN,1975,3133.9348218630003
Iran,IRN,1976,3453.717008344
Iran,IRN,1977,3321.8522978980004
Iran,IRN,1978,3079.8572384870004
Iran,IRN,1979,1866.442466624
Iran,IRN,1980,862.4577956274001
Iran,IRN,1981,769.4381161448999
Iran,IRN,1982,1396.675008583
Iran,IRN,1983,1428.564532548
Iran,IRN,1984,1192.287152134
Iran,IRN,1985,1283.383280207
Iran,IRN,1986,1194.398763551
Iran,IRN,1987,1357.519417659
Iran,IRN,1988,1365.167102134
Iran,IRN,1989,1672.842202755
Iran,IRN,1990,1893.234599968
Iran,IRN,1991,2027.933323933
Iran,IRN,1992,2043.145108073
Iran,IRN,1993,2143.3387082800004
Iran,IRN,1994,2151.3697989650004
Iran,IRN,1995,2156.859158965
Iran,IRN,1996,2170.6436478660003
Iran,IRN,1997,2174.375791624
Iran,IRN,1998,2218.859263487
Iran,IRN,1999,2071.505246863
Iran,IRN,2000,2229.066605129
Iran,IRN,2001,2207.43171969
Iran,IRN,2002,2083.198183771
Iran,IRN,2003,2350.304491463
Iran,IRN,2004,2428.723976523
Iran,IRN,2005,2417.5408383390004
Iran,IRN,2006,2449.530958315
Iran,IRN,2007,2480.164334121
Iran,IRN,2008,2505.3980904960003
Iran,IRN,2009,2409.959715843
Iran,IRN,2010,2465.9384529930003
Iran,IRN,2011,2471.7043964900004
Iran,IRN,2012,2098.968387013
Iran,IRN,2013,1973.285646098
Iran,IRN,2014,2024.1607391760003
Iran,IRN,2015,2096.225358473
Iran,IRN,2016,2513.7599581520003
Iran,IRN,2017,2690.849698336
Iran,IRN,2018,2543.102834268
Iran,IRN,2019,1834.804876371
Iran,IRN,2020,1660.0248646540003
Iraq,IRQ,1965,752.1753509180002
Iraq,IRQ,1966,797.4319028406002
Iraq,IRQ,1967,703.4815923863
Iraq,IRQ,1968,863.3791821448
Iraq,IRQ,1969,871.3318420869001
Iraq,IRQ,1970,887.3721390533
Iraq,IRQ,1971,970.4379621641
Iraq,IRQ,1972,842.1250040580001
Iraq,IRQ,1973,1156.0471119612
Iraq,IRQ,1974,1131.3320278839
Iraq,IRQ,1975,1299.106501738
Iraq,IRQ,1976,1390.080411304
Iraq,IRQ,1977,1348.9895186
Iraq,IRQ,1978,1472.106566378
Iraq,IRQ,1979,1996.280554204
Iraq,IRQ,1980,1524.380355362
Iraq,IRQ,1981,517.5839684639001
Iraq,IRQ,1982,564.1025558841001
Iraq,IRQ,1983,632.14025314
Iraq,IRQ,1984,704.0627784926
Iraq,IRQ,1985,812.2263458262
Iraq,IRQ,1986,1083.7975497293
Iraq,IRQ,1987,1363.687923139
Iraq,IRQ,1988,1589.8122426100003
Iraq,IRQ,1989,1616.187591644
Iraq,IRQ,1990,1224.6495158460002
Iraq,IRQ,1991,162.1561012174
Iraq,IRQ,1992,304.084571884
Iraq,IRQ,1993,259.721065797
Iraq,IRQ,1994,288.36445312070003
Iraq,IRQ,1995,302.6861468407
Iraq,IRQ,1996,332.2319970436
Iraq,IRQ,1997,664.5896482125
Iraq,IRQ,1998,1211.678345409
Iraq,IRQ,1999,1491.810674107
Iraq,IRQ,2000,1497.892166253
Iraq,IRQ,2001,1440.633980239
Iraq,IRQ,2002,1208.049676087
Iraq,IRQ,2003,767.8650131536001
Iraq,IRQ,2004,1162.3727788647002
Iraq,IRQ,2005,1045.9281032929
Iraq,IRQ,2006,1139.9895302562
Iraq,IRQ,2007,1222.189972045
Iraq,IRQ,2008,1387.678952375
Iraq,IRQ,2009,1392.546545826
Iraq,IRQ,2010,1405.0622273130002
Iraq,IRQ,2011,1579.366843009
Iraq,IRQ,2012,1759.795203804
Iraq,IRQ,2013,1767.0057154160002
Iraq,IRQ,2014,1846.958932312
Iraq,IRQ,2015,2275.012640206
Iraq,IRQ,2016,2530.714495466
Iraq,IRQ,2017,2586.300963183
Iraq,IRQ,2018,2640.154790011
Iraq,IRQ,2019,2723.9798281280005
Iraq,IRQ,2020,2349.7000838520003
Italy,ITA,1965,26.49314
Italy,ITA,1966,21.515500000000003
Italy,ITA,1967,20.038490000000003
Italy,ITA,1968,18.92201
Italy,ITA,1969,18.50333
Italy,ITA,1970,17.46826
Italy,ITA,1971,15.73539
Italy,ITA,1972,14.0723
Italy,ITA,1973,12.85115
Italy,ITA,1974,12.839520000000002
Italy,ITA,1975,14.363050000000005
Italy,ITA,1976,15.03759
Italy,ITA,1977,14.49098
Italy,ITA,1978,17.31707
Italy,ITA,1979,19.96871
Italy,ITA,1980,19.852410000000003
Italy,ITA,1981,17.29381
Italy,ITA,1982,20.50369
Italy,ITA,1983,26.06283
Italy,ITA,1984,26.434990000000003
Italy,ITA,1985,27.72592
Italy,ITA,1986,29.74954
Italy,ITA,1987,45.764050000000005
Italy,ITA,1988,56.25431
Italy,ITA,1989,53.544520000000006
Italy,ITA,1990,54.28884000000001
Italy,ITA,1991,50.38116
Italy,ITA,1992,52.346630000000005
Italy,ITA,1993,53.9632
Italy,ITA,1994,56.92885
Italy,ITA,1995,60.89468
Italy,ITA,1996,63.406760000000006
Italy,ITA,1997,69.17524
Italy,ITA,1998,65.38386
Italy,ITA,1999,58.32445
Italy,ITA,2000,53.33518000000001
Italy,ITA,2001,48.00864000000001
Italy,ITA,2002,64.32553
Italy,ITA,2003,64.77910000000001
Italy,ITA,2004,63.604470000000006
Italy,ITA,2005,71.07093
Italy,ITA,2006,67.09347000000001
Italy,ITA,2007,68.15888996201
Italy,ITA,2008,60.89451410968
Italy,ITA,2009,53.17560645635001
Italy,ITA,2010,59.385019705400005
Italy,ITA,2011,61.7200198135
Italy,ITA,2012,62.76458704595001
Italy,ITA,2013,63.98580858208
Italy,ITA,2014,67.04888567394
Italy,ITA,2015,63.61848870896001
Italy,ITA,2016,43.72318289608
Italy,ITA,2017,48.243529714400005
Italy,ITA,2018,54.477233207000005
Italy,ITA,2019,49.7597424673
Italy,ITA,2020,63.057761959100006
Kazakhstan,KAZ,1985,263.5358
Kazakhstan,KAZ,1986,270.8627
Kazakhstan,KAZ,1987,279.8178
Kazakhstan,KAZ,1988,290.2848
Kazakhstan,KAZ,1989,295.402
Kazakhstan,KAZ,1990,300.05400000000003
Kazakhstan,KAZ,1991,309.35800000000006
Kazakhstan,KAZ,1992,300.05400000000003
Kazakhstan,KAZ,1993,267.49
Kazakhstan,KAZ,1994,236.22856
Kazakhstan,KAZ,1995,239.96179
Kazakhstan,KAZ,1996,267.03643
Kazakhstan,KAZ,1997,299.80977
Kazakhstan,KAZ,1998,301.74035000000003
Kazakhstan,KAZ,1999,350.42353
Kazakhstan,KAZ,2000,410.73671
Kazakhstan,KAZ,2001,466.25833000000006
Kazakhstan,KAZ,2002,549.7617300000001
Kazakhstan,KAZ,2003,598.343729
Kazakhstan,KAZ,2004,692.0012561814
Kazakhstan,KAZ,2005,715.1658933215
Kazakhstan,KAZ,2006,756.7132045614
Kazakhstan,KAZ,2007,781.3115942654
Kazakhstan,KAZ,2008,822.5590604964001
Kazakhstan,KAZ,2009,889.6325138707999
Kazakhstan,KAZ,2010,926.7770656636
Kazakhstan,KAZ,2011,931.1449248763
Kazakhstan,KAZ,2012,922.0193222146
Kazakhstan,KAZ,2013,957.2458945309
Kazakhstan,KAZ,2014,943.2989995416
Kazakhstan,KAZ,2015,932.4237516516
Kazakhstan,KAZ,2016,914.0000426087
Kazakhstan,KAZ,2017,1011.5788831739
Kazakhstan,KAZ,2018,1052.292514611
Kazakhstan,KAZ,2019,1058.840387202
Kazakhstan,KAZ,2020,1001.4896680234
Kuwait,KWT,1965,1384.102138897
Kuwait,KWT,1966,1460.2217495890002
Kuwait,KWT,1967,1469.942954905
Kuwait,KWT,1968,1548.2808962200002
Kuwait,KWT,1969,1638.7596201570002
Kuwait,KWT,1970,1765.421597768
Kuwait,KWT,1971,1890.450597775
Kuwait,KWT,1972,1946.271571649
Kuwait,KWT,1973,1788.699102081
Kuwait,KWT,1974,1510.393090433
Kuwait,KWT,1975,1236.849311414
Kuwait,KWT,1976,1278.2629831380002
Kuwait,KWT,1977,1172.06831805
Kuwait,KWT,1978,1265.10780633
Kuwait,KWT,1979,1507.47658765
Kuwait,KWT,1980,1009.8750000185
Kuwait,KWT,1981,681.7961500580001
Kuwait,KWT,1982,496.1857011899
Kuwait,KWT,1983,639.7145295202
Kuwait,KWT,1984,706.2559830821
Kuwait,KWT,1985,645.342808242
Kuwait,KWT,1986,690.7674830957001
Kuwait,KWT,1987,606.0975659511
Kuwait,KWT,1988,733.2275453454001
Kuwait,KWT,1989,795.6162964391
Kuwait,KWT,1990,544.2466645599001
Kuwait,KWT,1991,107.19351611627
Kuwait,KWT,1992,627.5028643742
Kuwait,KWT,1993,1123.2483683196
Kuwait,KWT,1994,1202.044269727
Kuwait,KWT,1995,1219.858422209
Kuwait,KWT,1996,1222.6141937400002
Kuwait,KWT,1997,1222.478580962
Kuwait,KWT,1998,1279.3380068400002
Kuwait,KWT,1999,1192.730259786
Kuwait,KWT,2000,1278.002466486
Kuwait,KWT,2001,1238.984835274
Kuwait,KWT,2002,1148.5774031207
Kuwait,KWT,2003,1344.4740396810002
Kuwait,KWT,2004,1433.825513075
Kuwait,KWT,2005,1516.68077899
Kuwait,KWT,2006,1555.590158162
Kuwait,KWT,2007,1512.2475055630002
Kuwait,KWT,2008,1584.268460025
Kuwait,KWT,2009,1407.56647916
Kuwait,KWT,2010,1435.09064192
Kuwait,KWT,2011,1638.55541015
Kuwait,KWT,2012,1790.6489320570004
Kuwait,KWT,2013,1761.1346809130002
Kuwait,KWT,2014,1747.117067499
Kuwait,KWT,2015,1724.112294827
Kuwait,KWT,2016,1776.300238129
Kuwait,KWT,2017,1685.9867788180002
Kuwait,KWT,2018,1707.8542782130005
Kuwait,KWT,2019,1667.5081904800002
Kuwait,KWT,2020,1513.6117720170002
Libya,LBY,1965,674.3279947529
Libya,LBY,1966,833.5136197529001
Libya,LBY,1967,957.8773893423
Libya,LBY,1968,1440.475445894
Libya,LBY,1969,1717.878203125
Libya,LBY,1970,1855.507441697
Libya,LBY,1971,1519.857068061
Libya,LBY,1972,1242.312545782
Libya,LBY,1973,1216.877163586
Libya,LBY,1974,855.8013080241001
Libya,LBY,1975,831.914960767
Libya,LBY,1976,1087.3123234375
Libya,LBY,1977,1158.6451567344002
Libya,LBY,1978,1112.3860862514
Libya,LBY,1979,1175.490601392
Libya,LBY,1980,1026.7805497954
Libya,LBY,1981,687.5084284319
Libya,LBY,1982,644.2255849687001
Libya,LBY,1983,631.8529842316
Libya,LBY,1984,561.0721565569
Libya,LBY,1985,562.7875117769
Libya,LBY,1986,583.7656600710001
Libya,LBY,1987,550.0492603508001
Libya,LBY,1988,578.1598695824
Libya,LBY,1989,638.3156485809001
Libya,LBY,1990,782.0248933338002
Libya,LBY,1991,789.5930133735
Libya,LBY,1992,810.6005162528
Libya,LBY,1993,768.9975227826
Libya,LBY,1994,785.0266307586002
Libya,LBY,1995,789.5930133735
Libya,LBY,1996,797.6568294829001
Libya,LBY,1997,815.1545511804001
Libya,LBY,1998,809.3636638920001
Libya,LBY,1999,778.9636313593
Libya,LBY,2000,808.2687771967001
Libya,LBY,2001,779.8012161672001
Libya,LBY,2002,750.7622828906001
Libya,LBY,2003,811.5366373987001
Libya,LBY,2004,889.9973373179
Libya,LBY,2005,953.2687334219002
Libya,LBY,2006,1023.0721332145
Libya,LBY,2007,1041.9012385877
Libya,LBY,2008,1026.2569231177
Libya,LBY,2009,950.1720729838
Libya,LBY,2010,983.7358363972
Libya,LBY,2011,283.01985719680005
Libya,LBY,2012,843.960169212
Libya,LBY,2013,573.9841889091001
Libya,LBY,2014,283.5825785847
Libya,LBY,2015,237.8943368789
Libya,LBY,2016,224.7632744107
Libya,LBY,2017,508.87445021880006
Libya,LBY,2018,638.9893971594
Libya,LBY,2019,715.7575147942001
Libya,LBY,2020,212.8788599034
Malaysia,MYS,1965,0.55562172647
Malaysia,MYS,1966,0.55562172647
Malaysia,MYS,1967,0.55562172647
Malaysia,MYS,1968,2.22857592031
Malaysia,MYS,1969,5.000595549860001
Malaysia,MYS,1970,10.001191099720002
Malaysia,MYS,1971,38.33789921947
Malaysia,MYS,1972,51.814390051260006
Malaysia,MYS,1973,50.56157722507001
Malaysia,MYS,1974,45.00535994874
Malaysia,MYS,1975,54.45092932199
Malaysia,MYS,1976,93.04304450140002
Malaysia,MYS,1977,101.67877617661
Malaysia,MYS,1978,120.0142932199
Malaysia,MYS,1979,156.6853272367
Malaysia,MYS,1980,153.7717382339
Malaysia,MYS,1981,143.906027493
Malaysia,MYS,1982,168.9090052423
Malaysia,MYS,1983,213.91436521430003
Malaysia,MYS,1984,248.4862147017
Malaysia,MYS,1985,247.2516688025
Malaysia,MYS,1986,277.8108638165
Malaysia,MYS,1987,274.4771335042
Malaysia,MYS,1988,299.173935803
Malaysia,MYS,1989,325.33010341470003
Malaysia,MYS,1990,343.6656204231
Malaysia,MYS,1991,357.8599035389
Malaysia,MYS,1992,363.6020655467
Malaysia,MYS,1993,355.6053140649
Malaysia,MYS,1994,361.8529716967
Malaysia,MYS,1995,387.5473898131
Malaysia,MYS,1996,393.0217438567
Malaysia,MYS,1997,389.5772611707
Malaysia,MYS,1998,395.6891001735
Malaysia,MYS,1999,376.9658826939
Malaysia,MYS,2000,390.2037013515
Malaysia,MYS,2001,378.9749940363
Malaysia,MYS,2002,397.9585295275001
Malaysia,MYS,2003,411.8630217694
Malaysia,MYS,2004,422.2511482724
Malaysia,MYS,2005,397.20563170470007
Malaysia,MYS,2006,374.1982239073
Malaysia,MYS,2007,387.6670601871001
Malaysia,MYS,2008,390.6201767687001
Malaysia,MYS,2009,369.8450812966
Malaysia,MYS,2010,384.607659943
Malaysia,MYS,2011,344.99839086000003
Malaysia,MYS,2012,349.7087914865
Malaysia,MYS,2013,333.9505405118
Malaysia,MYS,2014,346.53540758950004
Malaysia,MYS,2015,374.3543757305
Malaysia,MYS,2016,387.3147941162
Malaysia,MYS,2017,382.0992802601
Malaysia,MYS,2018,380.1658855675
Malaysia,MYS,2019,351.38648888280005
Malaysia,MYS,2020,316.8384835703
Mexico,MEX,1965,209.9667879178
Mexico,MEX,1966,215.03337218070004
Mexico,MEX,1967,237.9935397322
Mexico,MEX,1968,254.7047410443
Mexico,MEX,1969,267.08305408850003
Mexico,MEX,1970,281.2018500144
Mexico,MEX,1971,280.3681218308
Mexico,MEX,1972,291.8852907109
Mexico,MEX,1973,300.744695233
Mexico,MEX,1974,377.0003207521
Mexico,MEX,1975,466.9990829627
Mexico,MEX,1976,520.7187223855
Mexico,MEX,1977,632.2731176327001
Mexico,MEX,1978,775.6315530885
Mexico,MEX,1979,938.07476493
Mexico,MEX,1980,1246.595307238
Mexico,MEX,1981,1488.585798385
Mexico,MEX,1982,1756.2821076070002
Mexico,MEX,1983,1711.0585083590004
Mexico,MEX,1984,1724.8598409890003
Mexico,MEX,1985,1696.280435994
Mexico,MEX,1986,1591.9349141570003
Mexico,MEX,1987,1663.4996144150002
Mexico,MEX,1988,1659.4952646920003
Mexico,MEX,1989,1663.848516741
Mexico,MEX,1990,1688.311967044
Mexico,MEX,1991,1777.265153643
Mexico,MEX,1992,1779.7585384180002
Mexico,MEX,1993,1782.609045603
Mexico,MEX,1994,1793.0316934350003
Mexico,MEX,1995,1746.9808499610003
Mexico,MEX,1996,1888.2431051490005
Mexico,MEX,1997,1972.674518673
Mexico,MEX,1998,2017.504749453
Mexico,MEX,1999,1924.674185982
Mexico,MEX,2000,1980.843136434
Mexico,MEX,2001,2045.335619736
Mexico,MEX,2002,2068.056614593
Mexico,MEX,2003,2188.7675246930003
Mexico,MEX,2004,2210.196421898
Mexico,MEX,2005,2168.8947179990005
Mexico,MEX,2006,2123.0003119810003
Mexico,MEX,2007,2003.049795704
Mexico,MEX,2008,1824.703523571
Mexico,MEX,2009,1705.7042133640002
Mexico,MEX,2010,1693.3340382960002
Mexico,MEX,2011,1680.7505178560002
Mexico,MEX,2012,1673.0601419770005
Mexico,MEX,2013,1649.6648594910002
Mexico,MEX,2014,1594.4459893250005
